span,sample,span_short
"SPC (profile query, cache hit)",970.752000057473,spc_hit
"SPC (profile query, cache hit)",3964.9279999594,spc_hit
"SPC (profile query, cache hit)",2326.52799991229,spc_hit
"SPC (profile query, cache hit)",1736.70399999537,spc_hit
"SPC (profile query, cache hit)",1026.04800008521,spc_hit
"SPC (profile query, cache hit)",1859.58399993069,spc_hit
"SPC (profile query, cache hit)",1826.81599994794,spc_hit
"SPC (profile query, cache hit)",2007.04000008045,spc_hit
"SPC (profile query, cache hit)",1564.67199997223,spc_hit
"SPC (profile query, cache hit)",1034.2400000809,spc_hit
"SPC (profile query, cache hit)",1239.72266662046,spc_hit
"SPC (profile query, cache hit)",1572.86400008161,spc_hit
"SPC (profile query, cache hit)",3773.78133331755,spc_hit
"SPC (profile query, cache hit)",1392.6399999491,spc_hit
"SPC (profile query, cache hit)",1314.81600002796,spc_hit
"SPC (profile query, cache hit)",1418.58133330667,spc_hit
"SPC (profile query, cache hit)",1007.61600015176,spc_hit
"SPC (profile query, cache hit)",7405.56799996739,spc_hit
"SPC (profile query, cache hit)",1081.34399988558,spc_hit
"SPC (profile query, cache hit)",1343.48799997497,spc_hit
"SPC (profile query, cache hit)",1146.88000007845,spc_hit
"SPC (profile query, cache hit)",1900.54400002282,spc_hit
"SPC (profile query, cache hit)",4587.51999985907,spc_hit
"SPC (profile query, cache hit)",1556.48000009023,spc_hit
"SPC (profile query, cache hit)",1527.80799999164,spc_hit
"SPC (profile query, cache hit)",1013.75999997799,spc_hit
"SPC (profile query, cache hit)",1032.19200013882,spc_hit
"SPC (profile query, cache hit)",1897.81333331969,spc_hit
"SPC (profile query, cache hit)",901.119999980437,spc_hit
"SPC (profile query, cache hit)",1284.77866663464,spc_hit
"SPC (profile query, cache hit)",1658.88000003633,spc_hit
"SPC (profile query, cache hit)",1925.1199998962,spc_hit
"SPC (profile query, cache hit)",1425.40800004554,spc_hit
"SPC (profile query, cache hit)",1062.91199995212,spc_hit
"SPC (profile query, cache hit)",2408.44800009654,spc_hit
"SPC (profile query, cache hit)",1400.83199994479,spc_hit
"SPC (profile query, cache hit)",1611.77600000428,spc_hit
"SPC (profile query, cache hit)",1622.01600005574,spc_hit
"SPC (profile query, cache hit)",3698.68799998585,spc_hit
"SPC (profile query, cache hit)",1691.64800001909,spc_hit
"SPC (profile query, cache hit)",1830.91200000263,spc_hit
"SPC (profile query, cache hit)",1056.76799989851,spc_hit
"SPC (profile query, cache hit)",1163.26400006983,spc_hit
"SPC (profile query, cache hit)",1564.67199997223,spc_hit
"SPC (profile query, cache hit)",1556.48000009023,spc_hit
"SPC (profile query, cache hit)",2588.67200000168,spc_hit
"SPC (profile query, cache hit)",1163.26399984246,spc_hit
"SPC (profile query, cache hit)",2550.98880002151,spc_hit
"SPC (profile query, cache hit)",1105.91999987264,spc_hit
"SPC (profile query, cache hit)",1327.10400004044,spc_hit
"SPC (profile query, cache hit)",1253.37599990871,spc_hit
"SPC (profile query, cache hit)",2097.15200003302,spc_hit
"SPC (profile query, cache hit)",1982.46400009339,spc_hit
"SPC (profile query, cache hit)",2621.43999998443,spc_hit
"SPC (profile query, cache hit)",1071.10399994781,spc_hit
"SPC (profile query, cache hit)",1138.68800008277,spc_hit
"SPC (profile query, cache hit)",1826.81600006163,spc_hit
"SPC (profile query, cache hit)",2187.26399998559,spc_hit
"SPC (profile query, cache hit)",1171.45599983814,spc_hit
"SPC (profile query, cache hit)",1155.07200007414,spc_hit
"SPC (profile query, cache hit)",1089.53600010864,spc_hit
"SPC (profile query, cache hit)",1744.89599999106,spc_hit
"SPC (profile query, cache hit)",1335.29599997928,spc_hit
"SPC (profile query, cache hit)",1597.4399998413,spc_hit
"SPC (profile query, cache hit)",1064.96000012157,spc_hit
"SPC (profile query, cache hit)",1019.9040000316,spc_hit
"SPC (profile query, cache hit)",1683.4560000234,spc_hit
"SPC (profile query, cache hit)",1699.83999990109,spc_hit
"SPC (profile query, cache hit)",1990.65600008908,spc_hit
"SPC (profile query, cache hit)",2039.8080000632,spc_hit
"SPC (profile query, cache hit)",1277.95200000946,spc_hit
"SPC (profile query, cache hit)",1228.80000003534,spc_hit
"SPC (profile query, cache hit)",1335.29599997928,spc_hit
"SPC (profile query, cache hit)",1540.09599987148,spc_hit
"SPC (profile query, cache hit)",1925.12000012357,spc_hit
"SPC (profile query, cache hit)",1378.30400001349,spc_hit
"SPC (profile query, cache hit)",1589.2479999593,spc_hit
"SPC (profile query, cache hit)",1449.98399991891,spc_hit
"SPC (profile query, cache hit)",3013.0176000057,spc_hit
"SPC (profile query, cache hit)",1216.5120000418,spc_hit
"SPC (profile query, cache hit)",1865.04533333694,spc_hit
"SPC (profile query, cache hit)",1589.24799984561,spc_hit
"SPC (profile query, cache hit)",7634.94400007403,spc_hit
"SPC (profile query, cache hit)",1300.48000005445,spc_hit
"SPC (profile query, cache hit)",1617.91999994421,spc_hit
"SPC (profile query, cache hit)",1859.58399993069,spc_hit
"SPC (profile query, cache hit)",978.944000053161,spc_hit
"SPC (profile query, cache hit)",1495.04000000888,spc_hit
"SPC (profile query, cache hit)",958.463999950254,spc_hit
"SPC (profile query, cache hit)",1089.53600010864,spc_hit
"SPC (profile query, cache hit)",4030.4640000007,spc_hit
"SPC (profile query, cache hit)",1114.11199986833,spc_hit
"SPC (profile query, cache hit)",1105.92000010001,spc_hit
"SPC (profile query, cache hit)",2211.83999997265,spc_hit
"SPC (profile query, cache hit)",1875.96799992207,spc_hit
"SPC (profile query, cache hit)",1019.9040000316,spc_hit
"SPC (profile query, cache hit)",1220.60800003965,spc_hit
"SPC (profile query, cache hit)",964.608000003864,spc_hit
"SPC (profile query, cache hit)",1507.32800004031,spc_hit
"SPC (profile query, cache hit)",929.791999851659,spc_hit
"SPC (profile query, cache hit)",1564.67199997223,spc_hit
"SPC (profile query, cache hit)",1400.83200017216,spc_hit
"SPC (profile query, cache hit)",1744.89599999106,spc_hit
"SPC (profile query, cache hit)",2027.51999995598,spc_hit
"SPC (profile query, cache hit)",2015.23200007614,spc_hit
"SPC (profile query, cache hit)",1638.39999993343,spc_hit
"SPC (profile query, cache hit)",1269.76000001378,spc_hit
"SPC (profile query, cache hit)",1318.9119999879,spc_hit
"SPC (profile query, cache hit)",1245.18400002671,spc_hit
"SPC (profile query, cache hit)",1376.25599995772,spc_hit
"SPC (profile query, cache hit)",2113.5360000244,spc_hit
"SPC (profile query, cache hit)",1753.08799998675,spc_hit
"SPC (profile query, cache hit)",1851.39200016238,spc_hit
"SPC (profile query, cache hit)",1994.75199997323,spc_hit
"SPC (profile query, cache hit)",1359.87199996634,spc_hit
"SPC (profile query, cache hit)",1396.73599994694,spc_hit
"SPC (profile query, cache hit)",1757.18400009828,spc_hit
"SPC (profile query, cache hit)",1343.48799997497,spc_hit
"SPC (profile query, cache hit)",4337.66399999058,spc_hit
"SPC (profile query, cache hit)",1384.44799995341,spc_hit
"SPC (profile query, cache hit)",1843.20000001511,spc_hit
"SPC (profile query, cache hit)",1671.16800002987,spc_hit
"SPC (profile query, cache hit)",1474.55999990598,spc_hit
"SPC (profile query, cache hit)",1560.57599997439,spc_hit
"SPC (profile query, cache hit)",2269.18400005616,spc_hit
"SPC (profile query, cache hit)",1622.01599997995,spc_hit
"SPC (profile query, cache hit)",1507.3280001161,spc_hit
"SPC (profile query, cache hit)",1359.87199996634,spc_hit
"SPC (profile query, cache hit)",4485.11999991297,spc_hit
"SPC (profile query, cache hit)",1515.5199999981,spc_hit
"SPC (profile query, cache hit)",1302.5280002239,spc_hit
"SPC (profile query, cache hit)",1368.06399996203,spc_hit
"SPC (profile query, cache hit)",1671.16799991618,spc_hit
"SPC (profile query, cache hit)",1236.99200003102,spc_hit
"SPC (profile query, cache hit)",1400.83200017216,spc_hit
"SPC (profile query, cache hit)",4063.23199990766,spc_hit
"SPC (profile query, cache hit)",1744.89599999106,spc_hit
"SPC (profile query, cache hit)",1634.30400004927,spc_hit
"SPC (profile query, cache hit)",2047.99999983152,spc_hit
"SPC (profile query, cache hit)",1204.22400004827,spc_hit
"SPC (profile query, cache hit)",1851.391999935,spc_hit
"SPC (profile query, cache hit)",1351.67999997066,spc_hit
"SPC (profile query, cache hit)",3309.56800007698,spc_hit
"SPC (profile query, cache hit)",1261.56800001809,spc_hit
"SPC (profile query, cache hit)",1769.47199997812,spc_hit
"SPC (profile query, cache hit)",1708.03200001046,spc_hit
"SPC (profile query, cache hit)",6782.97600001088,spc_hit
"SPC (profile query, cache hit)",1699.83999998635,spc_hit
"SPC (profile query, cache hit)",7700.48000003953,spc_hit
"SPC (profile query, cache hit)",6094.84799997517,spc_hit
"SPC (profile query, cache hit)",1048.57600001651,spc_hit
"SPC (profile query, cache hit)",2326.52799996913,spc_hit
"SPC (profile query, cache hit)",1471.82933333549,spc_hit
"SPC (profile query, cache hit)",1212.41599998712,spc_hit
"SPC (profile query, cache hit)",1097.72800004748,spc_hit
"SPC (profile query, cache hit)",1400.83200000163,spc_hit
"SPC (profile query, cache hit)",1912.83199998793,spc_hit
"SPC (profile query, cache hit)",1851.39199999185,spc_hit
"SPC (profile query, cache hit)",1294.33600000084,spc_hit
"SPC (profile query, cache hit)",1062.91200000896,spc_hit
"SPC (profile query, cache hit)",1081.34399999926,spc_hit
"SPC (profile query, cache hit)",1122.3039999777,spc_hit
"SPC (profile query, cache hit)",1724.41600000184,spc_hit
"SPC (profile query, cache hit)",1904.64000002066,spc_hit
"SPC (profile query, cache hit)",1777.66399997381,spc_hit
"SPC (profile query, cache hit)",1028.09600000834,spc_hit
"SPC (profile query, cache hit)",1413.93919999473,spc_hit
"SPC (profile query, cache hit)",2441.21600002245,spc_hit
"SPC (profile query, cache hit)",2179.0719999899,spc_hit
"SPC (profile query, cache hit)",1179.64800000436,spc_hit
"SPC (profile query, cache hit)",1097.72799999064,spc_hit
"SPC (profile query, cache hit)",4227.07199999195,spc_hit
"SPC (profile query, cache hit)",1597.44000001183,spc_hit
"SPC (profile query, cache hit)",1046.52799998917,spc_hit
"SPC (profile query, cache hit)",1753.08800004359,spc_hit
"SPC (profile query, cache hit)",1454.08000000202,spc_hit
"SPC (profile query, cache hit)",1130.49599997339,spc_hit
"SPC (profile query, cache hit)",1130.49600000181,spc_hit
"SPC (profile query, cache hit)",1179.64800000436,spc_hit
"SPC (profile query, cache hit)",3014.65600000483,spc_hit
"SPC (profile query, cache hit)",1069.05600000573,spc_hit
"SPC (profile query, cache hit)",3276.79999998054,spc_hit
"SPC (profile query, cache hit)",1073.15200000357,spc_hit
"SPC (profile query, cache hit)",1679.35999996871,spc_hit
"SPC (profile query, cache hit)",2375.6800000001,spc_hit
"SPC (profile query, cache hit)",2473.9840000052,spc_hit
"SPC (profile query, cache hit)",1657.51466666582,spc_hit
"SPC (profile query, cache hit)",1179.64800000436,spc_hit
"SPC (profile query, cache hit)",1728.51199999968,spc_hit
"SPC (profile query, cache hit)",1538.04800001467,spc_hit
"SPC (profile query, cache hit)",1421.31199999085,spc_hit
"SPC (profile query, cache hit)",1081.34399999926,spc_hit
"SPC (profile query, cache hit)",1122.3039999777,spc_hit
"SPC (profile query, cache hit)",2023.42400001498,spc_hit
"SPC (profile query, cache hit)",4237.31200001498,spc_hit
"SPC (profile query, cache hit)",1454.08000000202,spc_hit
"SPC (profile query, cache hit)",1507.32800000242,spc_hit
"SPC (profile query, cache hit)",1171.45599995183,spc_hit
"SPC (profile query, cache hit)",2359.29600000873,spc_hit
"SPC (profile query, cache hit)",1605.63200000752,spc_hit
"SPC (profile query, cache hit)",3682.30399999447,spc_hit
"SPC (profile query, cache hit)",1417.21600002143,spc_hit
"SPC (profile query, cache hit)",2686.97599994994,spc_hit
"SPC (profile query, cache hit)",1220.60800003965,spc_hit
"SPC (profile query, cache hit)",1974.27199998401,spc_hit
"SPC (profile query, cache hit)",1654.78399998165,spc_hit
"SPC (profile query, cache hit)",1114.11200003886,spc_hit
"SPC (profile query, cache hit)",1381.71733332607,spc_hit
"SPC (profile query, cache hit)",5286.57066666938,spc_hit
"SPC (profile query, cache hit)",1814.52799998283,spc_hit
"SPC (profile query, cache hit)",1638.40000001869,spc_hit
"SPC (profile query, cache hit)",4112.38399999547,spc_hit
"SPC (profile query, cache hit)",2342.91200001735,spc_hit
"SPC (profile query, cache hit)",1839.10399999832,spc_hit
"SPC (profile query, cache hit)",1048.57599995967,spc_hit
"SPC (profile query, cache hit)",1630.20800001353,spc_hit
"SPC (profile query, cache hit)",1794.04799999361,spc_hit
"SPC (profile query, cache hit)",1871.87200000949,spc_hit
"SPC (profile query, cache hit)",1466.36799999555,spc_hit
"SPC (profile query, cache hit)",1695.74399998851,spc_hit
"SPC (profile query, cache hit)",2179.0719999899,spc_hit
"SPC (profile query, cache hit)",1818.62400000909,spc_hit
"SPC (profile query, cache hit)",1548.28800000928,spc_hit
"SPC (profile query, cache hit)",2072.57599998911,spc_hit
"SPC (profile query, cache hit)",1327.10399998359,spc_hit
"SPC (profile query, cache hit)",2113.5360000244,spc_hit
"SPC (profile query, cache hit)",2252.80000000794,spc_hit
"SPC (profile query, cache hit)",3162.11199998406,spc_hit
"SPC (profile query, cache hit)",1024.00000002945,spc_hit
"SPC (profile query, cache hit)",1761.27999998243,spc_hit
"SPC (profile query, cache hit)",1644.54400000125,spc_hit
"SPC (profile query, cache hit)",1613.82400000321,spc_hit
"SPC (profile query, cache hit)",1105.91999998633,spc_hit
"SPC (profile query, cache hit)",11010.0480000028,spc_hit
"SPC (profile query, cache hit)",1433.6000000128,spc_hit
"SPC (profile query, cache hit)",1777.66399997381,spc_hit
"SPC (profile query, cache hit)",1318.9119999879,spc_hit
"SPC (profile query, cache hit)",2215.93599999892,spc_hit
"SPC (profile query, cache hit)",2072.57600004596,spc_hit
"SPC (profile query, cache hit)",1908.73599999009,spc_hit
"SPC (profile query, cache hit)",1900.5439999944,spc_hit
"SPC (profile query, cache hit)",1695.74400001693,spc_hit
"SPC (profile query, cache hit)",1690.28266666752,spc_hit
"SPC (profile query, cache hit)",1949.69599999695,spc_hit
"SPC (profile query, cache hit)",1470.4639999934,spc_hit
"SPC (profile query, cache hit)",1687.55200002124,spc_hit
"SPC (profile query, cache hit)",6553.59999996108,spc_hit
"SPC (profile query, cache hit)",1163.26400001299,spc_hit
"SPC (profile query, cache hit)",2146.30400000715,spc_hit
"SPC (profile query, cache hit)",1732.60799999753,spc_hit
"SPC (profile query, cache hit)",1718.27200000507,spc_hit
"SPC (profile query, cache hit)",2138.11199998304,spc_hit
"SPC (profile query, cache hit)",1646.5920000428,spc_hit
"SPC (profile query, cache hit)",1751.72266665413,spc_hit
"SPC (profile query, cache hit)",1712.12800000831,spc_hit
"SPC (profile query, cache hit)",8781.82400003879,spc_hit
"SPC (profile query, cache hit)",2129.91999998735,spc_hit
"SPC (profile query, cache hit)",2342.91200001735,spc_hit
"SPC (profile query, cache hit)",1212.41599998712,spc_hit
"SPC (profile query, cache hit)",1822.72000000694,spc_hit
"SPC (profile query, cache hit)",2310.14399997775,spc_hit
"SPC (profile query, cache hit)",1949.69599999695,spc_hit
"SPC (profile query, cache hit)",1712.12800000831,spc_hit
"SPC (profile query, cache hit)",1212.41599998712,spc_hit
"SPC (profile query, cache hit)",2056.19200002616,spc_hit
"SPC (profile query, cache hit)",2162.68799999853,spc_hit
"SPC (profile query, cache hit)",1900.5439999944,spc_hit
"SPC (profile query, cache hit)",1277.95200000946,spc_hit
"SPC (profile query, cache hit)",1376.25599999562,spc_hit
"SPC (profile query, cache hit)",1884.1599999746,spc_hit
"SPC (profile query, cache hit)",1495.04000000888,spc_hit
"SPC (profile query, cache hit)",1826.81599999057,spc_hit
"SPC (profile query, cache hit)",1908.73600001851,spc_hit
"SPC (profile query, cache hit)",1212.41599998712,spc_hit
"SPC (profile query, cache hit)",1990.65600003223,spc_hit
"SPC (profile query, cache hit)",1826.81600000478,spc_hit
"SPC (profile query, cache hit)",1228.79999997849,spc_hit
"SPC (profile query, cache hit)",1554.43200000605,spc_hit
"SPC (profile query, cache hit)",2035.71199998009,spc_hit
"SPC (profile query, cache hit)",1859.58399998754,spc_hit
"SPC (profile query, cache hit)",1347.58400000123,spc_hit
"SPC (profile query, cache hit)",1411.75466668149,spc_hit
"SPC (profile query, cache hit)",2441.21599996561,spc_hit
"SPC (profile query, cache hit)",1130.49600003023,spc_hit
"SPC (profile query, cache hit)",1572.86399999634,spc_hit
"SPC (profile query, cache hit)",1462.27199999771,spc_hit
"SPC (profile query, cache hit)",1736.70399999537,spc_hit
"SPC (profile query, cache hit)",2211.8400000295,spc_hit
"SPC (profile query, cache hit)",1089.53599999495,spc_hit
"SPC (profile query, cache hit)",4038.65599997744,spc_hit
"SPC (profile query, cache hit)",1204.22400004827,spc_hit
"SPC (profile query, cache hit)",1023.9999999726,spc_hit
"SPC (profile query, cache hit)",1777.66399997381,spc_hit
"SPC (profile query, cache hit)",1044.48000001867,spc_hit
"SPC (profile query, cache hit)",3227.64800000641,spc_hit
"SPC (profile query, cache hit)",1810.43199998499,spc_hit
"SPC (profile query, cache hit)",1703.93600001262,spc_hit
"SPC (profile query, cache hit)",1765.3760000087,spc_hit
"SPC (profile query, cache hit)",1384.44800001025,spc_hit
"SPC (profile query, cache hit)",2076.67199998696,spc_hit
"SPC (profile query, cache hit)",2424.83200000265,spc_hit
"SPC (profile query, cache hit)",3866.62400001114,spc_hit
"SPC (profile query, cache hit)",1966.07999998832,spc_hit
"SPC (profile query, cache hit)",3260.41600004601,spc_hit
"SPC (profile query, cache hit)",2277.375999995,spc_hit
"SPC (profile query, cache hit)",1564.67199997223,spc_hit
"SPC (profile query, cache hit)",2523.13599997933,spc_hit
"SPC (profile query, cache hit)",2506.7520000448,spc_hit
"SPC (profile query, cache hit)",1454.08000000202,spc_hit
"SPC (profile query, cache hit)",4395.00799998882,spc_hit
"SPC (profile query, cache hit)",2072.57599998911,spc_hit
"SPC (profile query, cache hit)",2555.90400001893,spc_hit
"SPC (profile query, cache hit)",3194.87999999524,spc_hit
"SPC (profile query, cache hit)",2506.75199998796,spc_hit
"SPC (profile query, cache hit)",1814.52799999704,spc_hit
"SPC (profile query, cache hit)",2162.68799999853,spc_hit
"SPC (profile query, cache hit)",2023.42400001498,spc_hit
"SPC (profile query, cache hit)",2965.50400003071,spc_hit
"SPC (profile query, cache hit)",1417.215999993,spc_hit
"SPC (profile query, cache hit)",1949.69599999695,spc_hit
"SPC (profile query, cache hit)",1441.79199998007,spc_hit
"SPC (profile query, cache hit)",1515.5199999981,spc_hit
"SPC (profile query, cache hit)",1911.46666666479,spc_hit
"SPC (profile query, cache hit)",4718.59200001745,spc_hit
"SPC (profile query, cache hit)",1572.86400002477,spc_hit
"SPC (profile query, cache hit)",6782.97600001088,spc_hit
"SPC (profile query, cache hit)",1699.83999998635,spc_hit
"SPC (profile query, cache miss)",44040.1920000002,spc_miss
"SPC (profile query, cache miss)",44957.696,spc_miss
"SPC (profile query, cache miss)",44040.1919999998,spc_miss
"SPC (profile query, cache miss)",42991.6160000001,spc_miss
"SPC (profile query, cache miss)",42467.3279999999,spc_miss
"SPC (profile query, cache miss)",40370.1760000001,spc_miss
"SPC (profile query, cache miss)",43778.0480000001,spc_miss
"SPC (profile query, cache miss)",43778.0480000001,spc_miss
"SPC (profile query, cache miss)",42074.1119999999,spc_miss
"SPC (profile query, cache miss)",46923.7760000001,spc_miss
"SPC (profile query, cache miss)",46923.7759999999,spc_miss
"SPC (profile query, cache miss)",49283.0719999999,spc_miss
"SPC (profile query, cache miss)",46923.7760000003,spc_miss
"SPC (profile query, cache miss)",44433.408,spc_miss
"SPC (profile query, cache miss)",43253.7599999998,spc_miss
"SPC (profile query, cache miss)",44040.1920000001,spc_miss
"SPC (profile query, cache miss)",47185.92,spc_miss
"SPC (profile query, cache miss)",42205.184,spc_miss
"SPC (profile query, cache miss)",40894.464,spc_miss
"SPC (profile query, cache miss)",45088.7680000003,spc_miss
"SPC (profile query, cache miss)",41943.0399999996,spc_miss
"SPC (profile query, cache miss)",41943.0399999996,spc_miss
"SPC (profile query, cache miss)",41943.0400000005,spc_miss
"SPC (profile query, cache miss)",41943.0399999996,spc_miss
"SPC (profile query, cache miss)",43166.3786666669,spc_miss
"SPC (profile query, cache miss)",41943.0399999996,spc_miss
"SPC (profile query, cache miss)",42991.6160000001,spc_miss
"SPC (profile query, cache miss)",42205.1839999997,spc_miss
"SPC (profile query, cache miss)",41943.0400000005,spc_miss
"SPC (profile query, cache miss)",41418.7519999998,spc_miss
"SPC (profile query, cache miss)",40632.3200000003,spc_miss
"SPC (profile query, cache miss)",41680.8959999999,spc_miss
"SPC (profile query, cache miss)",43515.9040000004,spc_miss
"SPC (profile query, cache miss)",106299.392,spc_miss
"SPC (profile query, cache miss)",40108.032,spc_miss
"SPC (profile query, cache miss)",45088.7680000003,spc_miss
"SPC (profile query, cache miss)",41418.7519999993,spc_miss
"SPC (profile query, cache miss)",43166.3786666669,spc_miss
"SPC (profile query, cache miss)",43122.688,spc_miss
"SPC (profile query, cache miss)",50331.6479999993,spc_miss
"SPC (profile query, cache miss)",43253.7600000007,spc_miss
"SPC (profile query, cache miss)",44302.3359999994,spc_miss
"SPC (profile query, cache miss)",44564.48,spc_miss
"SPC (profile query, cache miss)",43078.9973333333,spc_miss
"SPC (profile query, cache miss)",58720.256,spc_miss
"SPC (profile query, cache miss)",42205.1840000002,spc_miss
"SPC (profile query, cache miss)",42598.4000000001,spc_miss
"SPC (profile query, cache miss)",40894.464,spc_miss
"SPC (profile query, cache miss)",44040.1919999998,spc_miss
"SPC (profile query, cache miss)",45088.7680000003,spc_miss
"SPC (profile query, cache miss)",41418.7519999998,spc_miss
"SPC (profile query, cache miss)",39976.9600000002,spc_miss
"SPC (profile query, cache miss)",44739.2426666665,spc_miss
"SPC (profile query, cache miss)",48496.6400000007,spc_miss
"SPC (profile query, cache miss)",41156.6079999997,spc_miss
"SPC (profile query, cache miss)",41943.0400000005,spc_miss
"SPC (profile query, cache miss)",42860.5439999998,spc_miss
"SPC (profile query, cache miss)",38797.3119999998,spc_miss
"SPC (profile query, cache miss)",40632.3200000003,spc_miss
"SPC (profile query, cache miss)",41680.8959999999,spc_miss
"SPC (profile query, cache miss)",42205.1840000002,spc_miss
"SPC (profile query, cache miss)",40370.1760000006,spc_miss
"SPC (profile query, cache miss)",40894.464,spc_miss
"SPC (profile query, cache miss)",40457.5573333332,spc_miss
"SPC (profile query, cache miss)",38010.8799999999,spc_miss
"SPC (profile query, cache miss)",41156.6079999999,spc_miss
"SPC (profile query, cache miss)",40501.248,spc_miss
"SPC (profile query, cache miss)",39714.816,spc_miss
"SPC (profile query, cache miss)",41811.968,spc_miss
"SPC (profile query, cache miss)",42729.4720000001,spc_miss
"SPC (profile query, cache miss)",40632.3199999998,spc_miss
"SPC (profile query, cache miss)",39845.8880000003,spc_miss
"SPC (profile query, cache miss)",40894.464,spc_miss
"SPC (profile query, cache miss)",41156.6079999997,spc_miss
"SPC (profile query, cache miss)",40370.1760000001,spc_miss
"SPC (profile query, cache miss)",42205.1840000002,spc_miss
"SPC (profile query, cache miss)",41680.895999999,spc_miss
"SPC (profile query, cache miss)",39845.8880000003,spc_miss
"SPC (profile query, cache miss)",41943.0399999996,spc_miss
"SPC (profile query, cache miss)",41855.6586666667,spc_miss
"SPC (profile query, cache miss)",40632.3200000003,spc_miss
"SPC (profile query, cache miss)",42991.6160000001,spc_miss
"SPC (profile query, cache miss)",47185.9200000004,spc_miss
"SPC (profile query, cache miss)",41943.0399999996,spc_miss
"SPC (profile query, cache miss)",44040.1920000006,spc_miss
"SPC (profile query, cache miss)",43253.7599999989,spc_miss
"SPC (profile query, cache miss)",43515.9040000013,spc_miss
"SPC (profile query, cache miss)",40632.3199999985,spc_miss
"SPC (profile query, cache miss)",40894.4640000008,spc_miss
"SPC (profile query, cache miss)",40173.5680000002,spc_miss
"SPC (profile query, cache miss)",40370.1759999997,spc_miss
"SPC (profile query, cache miss)",39059.4559999995,spc_miss
"SPC (profile query, cache miss)",41418.7520000002,spc_miss
"SPC (profile query, cache miss)",42554.7093333337,spc_miss
"SPC (profile query, cache miss)",40370.1759999997,spc_miss
"SPC (profile query, cache miss)",40370.1759999997,spc_miss
"SPC (profile query, cache miss)",41156.6079999997,spc_miss
"SPC (profile query, cache miss)",41943.0399999996,spc_miss
"SPC (profile query, cache miss)",41943.0400000014,spc_miss
"SPC (profile query, cache miss)",42074.1119999999,spc_miss
"SPC (profile query, cache miss)",39845.8880000003,spc_miss
"SPC (profile query, cache miss)",40370.1759999997,spc_miss
"SPC (profile query, cache miss)",42205.1839999993,spc_miss
"SPC (profile query, cache miss)",43384.8320000001,spc_miss
"SPC (profile query, cache miss)",44040.1920000006,spc_miss
"SPC (profile query, cache miss)",44040.1920000001,spc_miss
"SPC (profile query, cache miss)",40108.0319999991,spc_miss
"SPC (profile query, cache miss)",41418.7520000002,spc_miss
"SPC (profile query, cache miss)",44040.1920000006,spc_miss
"SPC (profile query, cache miss)",39583.7439999997,spc_miss
"SPC (profile query, cache miss)",42729.4719999995,spc_miss
"SPC (profile query, cache miss)",43778.0480000001,spc_miss
"SPC (profile query, cache miss)",41156.6079999997,spc_miss
"SPC (profile query, cache miss)",40828.9280000003,spc_miss
"SPC (profile query, cache miss)",44302.3359999994,spc_miss
"SPC (profile query, cache miss)",40894.4640000008,spc_miss
"SPC (profile query, cache miss)",44040.1919999998,spc_miss
"SPC (profile query, cache miss)",44957.696,spc_miss
"SPC (profile query, cache miss)",43166.3786666666,spc_miss
"SPC (profile query, cache miss)",43515.9040000004,spc_miss
"SPC (profile query, cache miss)",43253.7599999989,spc_miss
"SPC (profile query, cache miss)",60424.1919999997,spc_miss
"SPC (profile query, cache miss)",59768.8320000005,spc_miss
"SPC (profile query, cache miss)",56623.1039999998,spc_miss
"SPC (profile query, cache miss)",56623.1039999998,spc_miss
"SPC (profile query, cache miss)",61865.9840000002,spc_miss
"SPC (profile query, cache miss)",58720.256,spc_miss
"SPC (profile query, cache miss)",59768.8319999996,spc_miss
"SPC (profile query, cache miss)",56623.1040000003,spc_miss
"SPC (profile query, cache miss)",61472.7679999998,spc_miss
"SPC (profile query, cache miss)",58982.3999999997,spc_miss
"SPC (profile query, cache miss)",60030.9760000002,spc_miss
"SPC (profile query, cache miss)",58720.256,spc_miss
"SPC (profile query, cache miss)",60030.9760000002,spc_miss
"SPC (profile query, cache miss)",61516.4586666665,spc_miss
"SPC (profile query, cache miss)",60293.1200000003,spc_miss
"SPC (profile query, cache miss)",56885.2479999995,spc_miss
"SPC (profile query, cache miss)",63176.704,spc_miss
"SPC (profile query, cache miss)",63176.704,spc_miss
"SPC (profile query, cache miss)",59768.8320000001,spc_miss
"SPC (profile query, cache miss)",58982.4000000001,spc_miss
"SPC (profile query, cache miss)",63963.1359999999,spc_miss
"SPC (profile query, cache miss)",60555.264,spc_miss
"SPC (profile query, cache miss)",61472.7680000002,spc_miss
"SPC (profile query, cache miss)",64225.2799999996,spc_miss
"SPC (profile query, cache miss)",60293.1199999999,spc_miss
"SPC (profile query, cache miss)",68681.7280000005,spc_miss
"SPC (profile query, cache miss)",57409.5359999998,spc_miss
"SPC (profile query, cache miss)",58195.9679999997,spc_miss
"SPC (profile query, cache miss)",65273.8560000001,spc_miss
"SPC (profile query, cache miss)",61603.8400000001,spc_miss
"SPC (profile query, cache miss)",56885.2480000004,spc_miss
"SPC (profile query, cache miss)",63438.8479999997,spc_miss
"SPC (profile query, cache miss)",61603.8400000001,spc_miss
"SPC (profile query, cache miss)",64487.4240000002,spc_miss
"SPC (profile query, cache miss)",65929.2160000002,spc_miss
"SPC (profile query, cache miss)",63089.3226666665,spc_miss
"SPC (profile query, cache miss)",61079.5520000007,spc_miss
